date,code,site,area,totalpop,dometpop,lftpop,sftpop,dmax,dmin,dfpop,nfpop,dfmax,outside,inside,internal,dailydust,pmbaddummy,pmday,pmwarn,temp,tempspr,rainfall,humidity,daydummy
2021-01-12,11410 ,서대문구,서북권,385578.744700 ,362517.900800 ,19713.191100 ,3347.652900 ,398761.256100 ,374785.999200 ,394417.464800 ,379265.373100 ,215696.961800 ,42255.114300 ,73912.445400 ,99529.402100 ,47 ,1 ,2 ,0 ,-4 ,15 ,3 ,80 ,0 
2021-01-11,11410 ,서대문구,서북권,382614.931000 ,359485.189300 ,19356.461400 ,3773.280300 ,394757.798500 ,373179.398900 ,390013.540900 ,377330.209700 ,210371.239300 ,39567.037900 ,74255.952700 ,96548.248700 ,32 ,0 ,0 ,0 ,-7 ,45 ,0 ,62 ,0 
2021-01-10,11410 ,서대문구,서북권,373683.237400 ,349903.367000 ,19350.154100 ,4429.716300 ,378482.699400 ,371220.128400 ,373145.504900 ,374067.332000 ,146217.271100 ,20107.806900 ,70465.026200 ,55644.438000 ,23 ,0 ,0 ,0 ,-8 ,59 ,0 ,54 ,1 
2021-01-09,11410 ,서대문구,서북권,373406.158100 ,350265.528700 ,19221.974200 ,3918.655200 ,376749.640600 ,370188.534100 ,372140.278000 ,374310.358100 ,157712.756400 ,23954.340500 ,70707.878100 ,63050.537800 ,12 ,0 ,0 ,0 ,-12 ,149 ,0 ,46 ,1 
2021-01-08,11410 ,서대문구,서북권,381945.706100 ,358883.050500 ,19110.620900 ,3952.034700 ,392406.587100 ,374090.053000 ,388392.835200 ,377340.614000 ,197665.438300 ,35511.980400 ,72000.100800 ,90153.357100 ,10 ,0 ,0 ,0 ,-15 ,222 ,0 ,44 ,0 
2021-01-07,11410 ,서대문구,서북권,381905.968800 ,358866.749600 ,19474.616100 ,3564.603100 ,392981.325600 ,372745.340800 ,389301.083200 ,376623.744200 ,201046.747300 ,36260.421100 ,73566.944400 ,91219.381800 ,11 ,0 ,0 ,0 ,-15 ,210 ,0 ,50 ,0 
2021-01-06,11410 ,서대문구,서북권,380883.153400 ,358549.613900 ,19429.461600 ,2904.077900 ,392764.695700 ,371718.477000 ,388439.817600 ,375485.536100 ,210145.876200 ,39282.842100 ,74329.885100 ,96533.149000 ,13 ,0 ,0 ,0 ,-7 ,55 ,2 ,55 ,0 
2021-01-05,11410 ,서대문구,서북권,381120.852800 ,359005.783600 ,19401.715100 ,2713.354200 ,392553.256600 ,372015.208500 ,388535.589000 ,375824.612700 ,210816.460600 ,39640.210500 ,74314.737200 ,96861.512900 ,15 ,0 ,0 ,0 ,-6 ,30 ,0 ,53 ,0 
2021-01-04,11410 ,서대문구,서북권,380547.368500 ,357833.162800 ,19591.189700 ,3123.015900 ,392454.687000 ,369598.313200 ,389245.108300 ,374334.697200 ,211832.832900 ,39427.367200 ,74980.145200 ,97425.320500 ,20 ,0 ,0 ,0 ,-4 ,12 ,0 ,51 ,0 
2021-01-03,11410 ,서대문구,서북권,366273.095000 ,343612.622600 ,19360.369000 ,3300.103500 ,372980.299800 ,361713.983200 ,364571.874600 ,367488.252500 ,141726.091900 ,18059.119900 ,70725.870400 ,52941.101600 ,13 ,0 ,0 ,0 ,-6 ,31 ,0 ,45 ,1 
2021-01-02,11410 ,서대문구,서북권,361659.741200 ,338707.261100 ,19171.359800 ,3781.120400 ,367136.091000 ,355708.267400 ,359245.540500 ,363384.170300 ,150813.652200 ,21931.454300 ,70836.228200 ,58045.969700 ,10 ,0 ,0 ,0 ,-5 ,25 ,0 ,39 ,1 
2021-01-01,11410 ,서대문구,서북권,361353.907100 ,338995.253800 ,18933.845900 ,3424.807400 ,365556.895800 ,354529.081200 ,358658.550000 ,363279.162200 ,138031.920700 ,18982.003900 ,68110.298000 ,50939.618800 ,23 ,0 ,0 ,0 ,-4 ,18 ,0 ,64 ,0 
2020-12-31,11410 ,서대문구,서북권,374542.683300 ,352307.397700 ,19282.274300 ,2953.011200 ,385392.156800 ,363307.331800 ,379307.775800 ,371139.045800 ,186696.613500 ,33887.196600 ,67531.271400 ,85278.145500 ,10 ,0 ,0 ,0 ,-9 ,79 ,0 ,54 ,0 
2020-12-30,11410 ,서대문구,서북권,378823.202700 ,355604.193500 ,19665.610800 ,3553.398400 ,389673.200100 ,370043.614100 ,384810.738700 ,374546.391300 ,194559.139700 ,36358.879100 ,68746.822700 ,89453.437900 ,12 ,0 ,0 ,0 ,-11 ,119 ,0 ,56 ,0 
2020-12-29,11410 ,서대문구,서북권,378581.585300 ,355886.713700 ,19635.046000 ,3059.825600 ,388656.653100 ,369742.764100 ,385060.748500 ,373953.611600 ,199390.191600 ,37828.537700 ,69569.006400 ,91992.647500 ,47 ,1 ,1 ,0 ,0 ,0 ,0 ,71 ,0 
2020-12-28,11410 ,서대문구,서북권,377247.209900 ,354674.796700 ,19606.193000 ,2966.220300 ,386465.110300 ,369538.857200 ,383298.937600 ,372924.547300 ,198990.116700 ,37358.228100 ,69742.363100 ,91889.525500 ,46 ,1 ,2 ,0 ,7 ,45 ,1 ,72 ,0 
2020-12-27,11410 ,서대문구,서북권,364909.144600 ,342976.785200 ,19404.110400 ,2528.249000 ,371363.321000 ,358873.727400 ,362548.822700 ,366595.088800 ,137436.301500 ,18721.151800 ,66219.140800 ,52496.008900 ,42 ,1 ,3 ,0 ,6 ,34 ,0 ,63 ,1 
2020-12-26,11410 ,서대문구,서북권,363908.343100 ,341763.483700 ,19396.208000 ,2748.651500 ,369922.002700 ,356896.743700 ,361668.548600 ,365508.196300 ,149888.080600 ,24282.461100 ,66181.383900 ,59424.235600 ,34 ,0 ,0 ,0 ,2 ,5 ,0 ,66 ,1 
2020-12-25,11410 ,서대문구,서북권,365921.586400 ,343606.806900 ,19480.189800 ,2834.589800 ,370721.494200 ,358135.173700 ,362723.040400 ,368206.262100 ,143203.097500 ,21471.308900 ,64781.710200 ,56950.078400 ,16 ,0 ,0 ,0 ,-1 ,1 ,0 ,52 ,0 
2020-12-24,11410 ,서대문구,서북권,377104.350900 ,355273.967200 ,19561.304800 ,2269.078800 ,388245.940800 ,367109.928100 ,381660.355300 ,373850.062000 ,195500.251600 ,35630.688600 ,69121.420700 ,90748.142300 ,41 ,1 ,1 ,0 ,3 ,7 ,0 ,62 ,0 
2020-12-23,11410 ,서대문구,서북권,380186.441100 ,358337.367700 ,19628.142100 ,2220.931300 ,391514.371600 ,372104.713000 ,386886.551200 ,375400.648100 ,202582.561100 ,38565.368600 ,70146.468200 ,93870.724300 ,54 ,1 ,2 ,0 ,5 ,20 ,0 ,77 ,0 
2020-12-22,11410 ,서대문구,서북권,381099.977000 ,359117.034400 ,19690.780000 ,2292.162600 ,392923.904800 ,372709.220100 ,387136.236800 ,376788.362900 ,203735.254300 ,38573.265500 ,71105.470600 ,94056.518200 ,40 ,1 ,3 ,0 ,2 ,4 ,0 ,68 ,0 
2020-12-21,11410 ,서대문구,서북권,382610.995500 ,359953.000000 ,19949.463600 ,2708.531800 ,393165.755500 ,374231.876200 ,389467.507600 ,377713.486800 ,203759.098200 ,38706.062300 ,70225.874400 ,94827.161500 ,29 ,0 ,0 ,0 ,-1 ,1 ,0 ,64 ,0 
2020-12-20,11410 ,서대문구,서북권,379581.961300 ,349818.606700 ,19943.733900 ,9819.620700 ,383361.681800 ,374289.183100 ,378094.738400 ,380644.263400 ,143191.790300 ,20442.247300 ,66976.786500 ,55772.756500 ,16 ,0 ,0 ,0 ,-4 ,14 ,0 ,50 ,1 
2020-12-19,11410 ,서대문구,서북권,381602.027100 ,349689.686900 ,19850.250000 ,12062.090200 ,385528.299100 ,375453.622000 ,379358.172000 ,383204.780800 ,152562.279800 ,24000.548300 ,66963.057700 ,61598.673800 ,13 ,0 ,0 ,0 ,-5 ,26 ,0 ,45 ,1 
2020-12-18,11410 ,서대문구,서북권,391778.571300 ,359811.025600 ,20091.638100 ,11875.907600 ,403931.729800 ,382960.521900 ,396889.690700 ,388127.771700 ,198307.158500 ,36521.171500 ,68432.491400 ,93353.495600 ,22 ,0 ,0 ,0 ,-2 ,4 ,0 ,57 ,0 
2020-12-17,11410 ,서대문구,서북권,395575.819300 ,362477.932600 ,20296.473700 ,12801.413000 ,407220.656500 ,387212.251900 ,402664.108200 ,390512.755800 ,203034.648800 ,37924.366900 ,70663.336800 ,94446.945100 ,17 ,0 ,0 ,0 ,-5 ,24 ,0 ,47 ,0 
2020-12-16,11410 ,서대문구,서북권,395780.599600 ,362914.352700 ,20234.120000 ,12632.126800 ,408954.729200 ,386467.837300 ,403844.805600 ,390020.452400 ,200946.539400 ,37167.964300 ,70417.164900 ,93361.410200 ,11 ,0 ,0 ,0 ,-8 ,69 ,0 ,44 ,0 
2020-12-15,11410 ,서대문구,서북권,396189.010200 ,364969.413300 ,20427.676200 ,10791.920700 ,408874.800200 ,386556.767500 ,404247.279400 ,390433.103700 ,204641.692300 ,38707.172300 ,70318.166900 ,95616.353100 ,8 ,0 ,0 ,0 ,-8 ,69 ,0 ,43 ,0 
2020-12-14,11410 ,서대문구,서북권,396994.962200 ,362935.725000 ,20296.042900 ,13763.194200 ,408740.408000 ,386842.695200 ,405676.222900 ,390794.061600 ,202149.620900 ,37311.753000 ,70994.348600 ,93843.519300 ,8 ,0 ,0 ,0 ,-8 ,59 ,0 ,49 ,0 
2020-12-13,11410 ,서대문구,서북권,384530.350200 ,352372.618000 ,19961.809700 ,12195.922500 ,390351.643100 ,380501.316300 ,384544.825900 ,384520.010400 ,141323.044200 ,21203.621900 ,67512.747000 ,52606.675300 ,14 ,0 ,0 ,0 ,-1 ,1 ,3 ,75 ,1 
2020-12-12,11410 ,서대문구,서북권,383972.973400 ,352098.216100 ,19843.199700 ,12031.557600 ,391098.727800 ,378527.792400 ,382388.338700 ,385104.855300 ,157351.658000 ,25392.620300 ,67268.552600 ,64690.485100 ,23 ,0 ,0 ,1 ,2 ,5 ,0 ,51 ,1 
2020-12-11,11410 ,서대문구,서북권,386886.668900 ,360255.568900 ,19739.680200 ,6891.419800 ,397106.600300 ,379080.257500 ,390726.959700 ,384143.604100 ,199826.779100 ,36909.893800 ,69911.952500 ,93004.932800 ,44 ,1 ,1 ,1 ,5 ,28 ,0 ,77 ,0 
2020-12-10,11410 ,서대문구,서북권,387369.026500 ,362381.231300 ,19979.662700 ,5008.132500 ,399914.830600 ,378933.284700 ,394865.312300 ,382014.536600 ,207173.658300 ,38420.482900 ,71446.316700 ,97306.858700 ,28 ,0 ,0 ,1 ,6 ,34 ,0 ,70 ,0 
2020-12-09,11410 ,서대문구,서북권,386548.883300 ,361731.570700 ,19941.262700 ,4876.050000 ,398000.752900 ,378404.105700 ,393349.037700 ,381691.630200 ,205890.341100 ,37920.479200 ,71042.754500 ,96927.107400 ,14 ,0 ,0 ,0 ,2 ,2 ,0 ,55 ,0 
2020-12-08,11410 ,서대문구,서북권,391557.696100 ,366691.157600 ,19931.496400 ,4935.042100 ,406356.816100 ,379483.562600 ,402036.175300 ,384073.068200 ,213105.031900 ,41643.410700 ,71053.744600 ,100407.876600 ,9 ,0 ,0 ,0 ,-1 ,0 ,0 ,50 ,0 
2020-12-07,11410 ,서대문구,서북권,390653.852900 ,365358.591900 ,19973.236700 ,5322.024300 ,405374.820900 ,378467.916500 ,400634.801700 ,383524.603800 ,215409.323100 ,42190.544000 ,72083.805700 ,101134.973400 ,32 ,0 ,0 ,0 ,3 ,12 ,0 ,58 ,0 
2020-12-06,11410 ,서대문구,서북권,373990.613900 ,348054.250000 ,19894.940400 ,6041.423500 ,380409.714600 ,367490.622500 ,370757.003400 ,376300.335700 ,147418.615400 ,21523.846400 ,68868.993500 ,57025.775500 ,23 ,0 ,0 ,0 ,5 ,20 ,0 ,67 ,1 
2020-12-05,11410 ,서대문구,서북권,373426.871600 ,347437.579100 ,20026.576000 ,5962.716600 ,378056.030900 ,365087.067100 ,369469.388300 ,376253.645400 ,156979.482600 ,25105.655200 ,67236.567600 ,64637.259800 ,15 ,0 ,0 ,0 ,2 ,4 ,0 ,63 ,1 
2020-12-04,11410 ,서대문구,서북권,386020.984200 ,359704.311200 ,20200.115000 ,6116.558000 ,399175.995600 ,377804.564900 ,392248.941300 ,381572.443300 ,205407.035700 ,37367.236300 ,70323.513400 ,97716.286000 ,16 ,0 ,0 ,0 ,-1 ,0 ,0 ,54 ,0 
2020-12-03,11410 ,서대문구,서북권,388221.839400 ,362590.401600 ,20272.057100 ,5359.380700 ,400613.620500 ,380222.711200 ,395453.658000 ,383056.254700 ,212002.108300 ,39496.231200 ,71494.281500 ,101011.595600 ,11 ,0 ,0 ,0 ,1 ,0 ,0 ,47 ,0 
2020-12-02,11410 ,서대문구,서북권,388101.310500 ,362230.880900 ,20120.813000 ,5749.616600 ,399907.123500 ,380188.426800 ,394512.244700 ,383522.071800 ,210321.575900 ,39041.873400 ,71774.629300 ,99505.073200 ,11 ,0 ,0 ,0 ,2 ,6 ,0 ,41 ,0 
2020-12-01,11410 ,서대문구,서북권,387867.317400 ,361721.574800 ,20177.675600 ,5968.067100 ,402223.691900 ,377145.154400 ,396269.018000 ,381866.102800 ,212724.047900 ,39429.232900 ,72332.311800 ,100962.503200 ,11 ,0 ,0 ,0 ,1 ,1 ,0 ,45 ,0 
2020-11-30,11410 ,서대문구,서북권,386594.640300 ,360541.958700 ,20153.482900 ,5899.198700 ,398443.422000 ,376813.671900 ,395035.492500 ,380565.460200 ,209720.024300 ,39651.623800 ,70200.450700 ,99867.949800 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,58 ,0 
2020-11-29,11410 ,서대문구,서북권,370703.713300 ,345434.206900 ,19725.090700 ,5544.415700 ,379268.370800 ,364133.157900 ,367602.425300 ,372918.919000 ,147692.530400 ,21971.898200 ,67093.313200 ,58627.319000 ,8 ,0 ,0 ,0 ,-1 ,0 ,0 ,60 ,1 
2020-11-28,11410 ,서대문구,서북권,370774.759400 ,345894.784800 ,19720.608000 ,5159.366500 ,375252.932300 ,364283.121100 ,367369.703000 ,373206.942500 ,157732.163400 ,27206.671900 ,64675.783600 ,65849.707900 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,1 
2020-11-27,11410 ,서대문구,서북권,382251.544300 ,357806.134600 ,19726.772600 ,4718.637200 ,392903.194800 ,373615.186200 ,387576.598600 ,378447.934200 ,204139.414800 ,39149.307700 ,68621.526900 ,96368.580200 ,19 ,0 ,0 ,0 ,4 ,17 ,0 ,62 ,0 
2020-11-26,11410 ,서대문구,서북권,386211.853300 ,360882.121500 ,19749.307900 ,5580.423900 ,397913.638600 ,376881.808100 ,393016.906900 ,381351.100800 ,211330.365200 ,41146.707000 ,70033.320200 ,100150.338000 ,28 ,0 ,0 ,0 ,6 ,31 ,0 ,67 ,0 
2020-11-25,11410 ,서대문구,서북권,387675.377500 ,361652.220400 ,19955.017600 ,6068.139500 ,399636.566700 ,378916.078400 ,395053.129800 ,382405.554500 ,213305.510300 ,41464.844300 ,70294.016100 ,101546.649900 ,13 ,0 ,0 ,0 ,5 ,21 ,0 ,64 ,0 
2020-11-24,11410 ,서대문구,서북권,387835.480200 ,362493.135500 ,20050.365400 ,5291.979400 ,400915.114700 ,378371.437500 ,396010.839800 ,381995.937700 ,216634.252000 ,42227.698700 ,70360.896200 ,104045.657100 ,11 ,0 ,0 ,0 ,3 ,8 ,0 ,55 ,0 
2020-11-23,11410 ,서대문구,서북권,387247.517400 ,361857.243600 ,20011.464900 ,5378.808900 ,402087.216400 ,376165.390700 ,396875.133600 ,380370.648700 ,219593.621000 ,42271.595700 ,71114.878400 ,106207.146900 ,11 ,0 ,0 ,0 ,2 ,3 ,0 ,61 ,0 
2020-11-22,11410 ,서대문구,서북권,369439.374000 ,344801.284900 ,19633.862200 ,5004.226900 ,377748.978700 ,364626.966200 ,366947.406500 ,371219.350800 ,152895.020000 ,24931.804000 ,67254.157600 ,60709.058400 ,20 ,0 ,0 ,0 ,6 ,31 ,5 ,81 ,1 
2020-11-21,11410 ,서대문구,서북권,366902.600900 ,342362.095400 ,19495.797700 ,5044.707800 ,373960.414700 ,356399.179800 ,362517.149800 ,370035.066000 ,164150.355300 ,30081.881400 ,65411.983400 ,68656.490500 ,18 ,0 ,0 ,0 ,7 ,42 ,0 ,68 ,1 
2020-11-20,11410 ,서대문구,서북권,382637.600300 ,358424.538000 ,19626.748500 ,4586.313800 ,397857.233600 ,369297.437000 ,390481.178900 ,377035.044200 ,215587.558900 ,42541.943700 ,68779.275400 ,104266.339800 ,14 ,0 ,0 ,0 ,3 ,8 ,0 ,74 ,0 
2020-11-19,11410 ,서대문구,서북권,387217.817700 ,363261.171600 ,19821.602700 ,4135.043400 ,403009.148600 ,375570.404300 ,397038.790900 ,380202.836800 ,219823.931200 ,43729.973100 ,70416.180900 ,105677.777200 ,10 ,0 ,0 ,0 ,14 ,185 ,87 ,91 ,0 
2020-11-18,11410 ,서대문구,서북권,388021.321600 ,363433.110900 ,19895.761400 ,4692.449300 ,403339.776100 ,376022.775000 ,397444.822300 ,381290.249700 ,224132.603200 ,44987.356100 ,70668.526700 ,108476.720400 ,26 ,0 ,0 ,0 ,17 ,276 ,12 ,91 ,0 
2020-11-17,11410 ,서대문구,서북권,387797.287300 ,363666.369100 ,19851.320900 ,4279.597300 ,404467.247700 ,376259.291400 ,397492.755900 ,380871.952600 ,227763.793000 ,45930.304200 ,71047.482100 ,110786.006700 ,40 ,1 ,1 ,1 ,16 ,253 ,0 ,68 ,0 
2020-11-16,11410 ,서대문구,서북권,386517.915500 ,362752.349100 ,19852.059500 ,3913.506800 ,402323.396600 ,374310.837400 ,396602.047300 ,379314.964200 ,228696.132300 ,45128.232600 ,73123.674200 ,110444.225500 ,42 ,1 ,2 ,1 ,12 ,154 ,0 ,70 ,0 
2020-11-15,11410 ,서대문구,서북권,365641.465800 ,342888.429200 ,18764.854900 ,3988.181700 ,376045.485200 ,355221.652800 ,359645.788000 ,369924.092900 ,159197.970500 ,27638.291500 ,68614.547100 ,62945.131900 ,51 ,1 ,3 ,1 ,11 ,123 ,0 ,75 ,1 
2020-11-14,11410 ,서대문구,서북권,369344.746100 ,342936.944000 ,19130.105400 ,7277.696800 ,376955.220800 ,359950.371300 ,363822.524800 ,373289.189900 ,169367.026400 ,33007.413300 ,65070.624500 ,71288.988600 ,42 ,1 ,4 ,0 ,13 ,156 ,0 ,67 ,1 
2020-11-13,11410 ,서대문구,서북권,387908.206500 ,360565.969100 ,19555.507900 ,7786.729600 ,404035.323600 ,374945.301700 ,395154.968600 ,382731.947900 ,219732.942700 ,43949.750300 ,68525.955300 ,107257.237100 ,41 ,1 ,5 ,0 ,12 ,149 ,0 ,72 ,0 
2020-11-12,11410 ,서대문구,서북권,392325.417400 ,364310.261800 ,19814.461800 ,8200.693900 ,407697.114200 ,382226.412500 ,400800.560000 ,386271.744100 ,226070.937700 ,45884.247400 ,71211.234300 ,108975.456000 ,35 ,1 ,6 ,0 ,10 ,108 ,0 ,57 ,0 
2020-11-11,11410 ,서대문구,서북권,392565.220400 ,364276.108400 ,19774.020200 ,8515.091800 ,408201.919800 ,380910.161300 ,401584.686100 ,386122.744800 ,228508.168600 ,46038.076900 ,71591.160100 ,110878.931600 ,19 ,0 ,0 ,0 ,9 ,86 ,0 ,54 ,0 
2020-11-10,11410 ,서대문구,서북권,392394.202900 ,364348.683900 ,19761.971100 ,8283.547900 ,406981.205400 ,381407.016600 ,401992.827400 ,385538.042600 ,229258.333400 ,46119.008800 ,71559.867900 ,111579.456700 ,11 ,0 ,0 ,0 ,8 ,59 ,0 ,56 ,0 
2020-11-09,11410 ,서대문구,서북권,389866.650900 ,362485.850400 ,19705.261900 ,7675.538600 ,403866.051800 ,378522.059400 ,399054.204600 ,383304.112500 ,225130.315300 ,44899.047800 ,72052.827500 ,108178.440000 ,9 ,0 ,0 ,0 ,6 ,30 ,0 ,41 ,0 
2020-11-08,11410 ,서대문구,서북권,372149.344600 ,345389.755600 ,19458.474800 ,7301.114200 ,381413.564100 ,362037.138000 ,367122.287100 ,375740.099900 ,162048.322400 ,27707.183600 ,69012.990700 ,65328.148100 ,18 ,0 ,0 ,0 ,9 ,72 ,0 ,44 ,1 
2020-11-07,11410 ,서대문구,서북권,370635.743900 ,344248.729800 ,19371.379000 ,7015.635100 ,376879.845000 ,362030.802900 ,365696.944800 ,374163.457700 ,173164.913000 ,33253.320300 ,66034.793900 ,73876.798800 ,45 ,1 ,1 ,0 ,15 ,213 ,0 ,69 ,1 
2020-11-06,11410 ,서대문구,서북권,383418.520500 ,360293.646600 ,19473.071900 ,3651.802000 ,397124.624100 ,373659.213000 ,390219.956700 ,378560.351800 ,219114.228600 ,42963.064600 ,69244.515200 ,106906.648800 ,28 ,0 ,0 ,0 ,14 ,182 ,0 ,63 ,0 
2020-11-05,11410 ,서대문구,서북권,387640.118500 ,364974.093200 ,19889.745300 ,2776.280000 ,403386.186400 ,376776.941400 ,396700.124700 ,381168.685500 ,228615.420100 ,45394.115500 ,71860.714800 ,111360.589800 ,18 ,0 ,0 ,0 ,10 ,92 ,0 ,62 ,0 
2020-11-04,11410 ,서대문구,서북권,388543.980400 ,365983.191300 ,19974.357800 ,2586.431300 ,404838.044100 ,375928.681200 ,398649.682800 ,381325.621500 ,230547.942200 ,46315.566200 ,72264.777400 ,111967.598600 ,11 ,0 ,0 ,0 ,5 ,24 ,0 ,44 ,0 
2020-11-03,11410 ,서대문구,서북권,388603.807100 ,365982.859400 ,19931.599600 ,2689.348200 ,405036.637100 ,376027.405700 ,399212.282100 ,381026.325000 ,231481.563900 ,45857.084400 ,72743.331300 ,112881.148200 ,8 ,0 ,0 ,0 ,5 ,26 ,1 ,48 ,0 
2020-11-02,11410 ,서대문구,서북권,386383.001700 ,363319.367800 ,19865.944500 ,3197.689400 ,402401.755800 ,374791.642000 ,396497.592100 ,379158.294300 ,229277.978300 ,45003.536200 ,72469.258000 ,111805.184100 ,16 ,0 ,0 ,0 ,11 ,117 ,2 ,58 ,0 
2020-11-01,11410 ,서대문구,서북권,368366.697200 ,345634.963700 ,19507.219500 ,3224.514000 ,378789.830600 ,361001.074900 ,364695.448500 ,370989.017700 ,153848.286900 ,25294.517400 ,68588.083100 ,59965.686400 ,32 ,0 ,0 ,0 ,14 ,188 ,14 ,84 ,1 
2020-10-31,11410 ,서대문구,서북권,365034.256100 ,342300.555200 ,19256.327500 ,3477.373300 ,374442.143000 ,353179.002000 ,358223.528700 ,369899.061300 ,169955.989700 ,33651.169300 ,64249.465000 ,72055.355400 ,13 ,0 ,0 ,0 ,14 ,185 ,0 ,60 ,1 
2020-10-30,11410 ,서대문구,서북권,384236.752300 ,361125.714300 ,19744.738300 ,3366.299700 ,399757.650400 ,372265.347400 ,392270.868600 ,378498.097800 ,221322.335100 ,45851.018300 ,67667.706100 ,107803.610700 ,17 ,0 ,0 ,0 ,12 ,142 ,0 ,43 ,0 
2020-10-29,11410 ,서대문구,서북권,387405.540800 ,364645.413100 ,19720.300100 ,3039.827600 ,403247.885800 ,376154.636000 ,396739.094000 ,380738.717000 ,228414.589000 ,48248.236400 ,70415.763200 ,109750.589400 ,14 ,0 ,0 ,0 ,11 ,117 ,0 ,40 ,0 
2020-10-28,11410 ,서대문구,서북권,387936.860000 ,364819.437600 ,19882.106700 ,3235.315700 ,404445.743800 ,375575.588100 ,397864.452300 ,380845.722600 ,227809.470900 ,47416.976800 ,69801.826900 ,110590.667200 ,25 ,0 ,0 ,0 ,14 ,190 ,0 ,52 ,0 
2020-10-27,11410 ,서대문구,서북권,387052.289300 ,364321.038600 ,19856.777600 ,2874.473200 ,402743.584100 ,376001.706000 ,396686.051800 ,380171.030400 ,229535.442000 ,48043.755800 ,70524.658600 ,110967.027600 ,53 ,1 ,1 ,0 ,14 ,196 ,0 ,74 ,0 
2020-10-26,11410 ,서대문구,서북권,386126.243400 ,362879.340100 ,19870.311000 ,3376.592300 ,400913.680800 ,374111.251500 ,396428.295900 ,378767.634500 ,226444.684100 ,46363.476100 ,70322.407000 ,109758.801000 ,31 ,0 ,0 ,0 ,13 ,166 ,0 ,72 ,0 
2020-10-25,11410 ,서대문구,서북권,366946.498400 ,344204.465800 ,19329.901800 ,3412.130700 ,375781.277500 ,357377.942600 ,362287.841800 ,370274.110200 ,160052.318100 ,27583.138500 ,67333.527300 ,65135.652300 ,15 ,0 ,0 ,0 ,12 ,139 ,0 ,63 ,1 
2020-10-24,11410 ,서대문구,서북권,367475.596900 ,344613.248600 ,19340.716200 ,3521.632100 ,374599.816800 ,357866.572200 ,361993.291700 ,371391.529100 ,170703.445100 ,33062.738900 ,64990.055900 ,72650.650300 ,10 ,0 ,0 ,0 ,9 ,76 ,0 ,48 ,1 
2020-10-23,11410 ,서대문구,서북권,385116.378700 ,362384.072400 ,19701.054500 ,3031.251800 ,401247.566400 ,372444.112000 ,393242.814800 ,379311.781500 ,222825.067000 ,46110.667900 ,68764.275600 ,107950.123500 ,9 ,0 ,0 ,0 ,9 ,74 ,0 ,52 ,0 
2020-10-22,11410 ,서대문구,서북권,390006.947100 ,367115.487300 ,19891.060600 ,3000.399200 ,406692.936100 ,377898.854900 ,400093.427100 ,382802.318600 ,229217.769400 ,47585.265500 ,70584.785100 ,111047.718800 ,32 ,0 ,0 ,0 ,14 ,182 ,0 ,66 ,0 
2020-10-21,11410 ,서대문구,서북권,388098.644900 ,365518.551100 ,19954.036500 ,2626.057300 ,404767.831600 ,377275.032500 ,397874.770400 ,381115.698100 ,227044.020500 ,46919.222500 ,70608.271800 ,109516.526200 ,26 ,0 ,0 ,0 ,14 ,199 ,0 ,69 ,0 
2020-10-20,11410 ,서대문구,서북권,389657.676400 ,366576.964000 ,19967.025700 ,3113.686800 ,406381.466100 ,376607.700700 ,399488.450900 ,382635.694700 ,230433.035100 ,47753.803500 ,71046.548900 ,111632.682700 ,40 ,1 ,1 ,0 ,15 ,231 ,0 ,67 ,0 
2020-10-19,11410 ,서대문구,서북권,389631.025000 ,366465.289900 ,20077.211100 ,3088.524000 ,405693.668800 ,378306.528800 ,399181.244100 ,382809.439900 ,228212.416300 ,46766.501600 ,71725.962100 ,109719.952600 ,41 ,1 ,2 ,0 ,15 ,228 ,0 ,74 ,0 
2020-10-18,11410 ,서대문구,서북권,371164.607800 ,348596.650700 ,19574.758600 ,2993.198500 ,381142.816400 ,360451.920900 ,365433.712900 ,375258.104200 ,160722.513000 ,27443.660600 ,69347.847400 ,63931.005000 ,14 ,0 ,0 ,0 ,14 ,185 ,0 ,66 ,1 
2020-10-17,11410 ,서대문구,서북권,371068.612700 ,348543.643000 ,19580.670200 ,2944.299400 ,378045.143600 ,360932.593300 ,366069.352500 ,374639.512800 ,173820.850200 ,33593.170600 ,66706.457000 ,73521.222600 ,17 ,0 ,0 ,0 ,13 ,172 ,0 ,64 ,1 
2020-10-16,11410 ,서대문구,서북권,388020.766100 ,365320.352700 ,19863.466000 ,2836.947400 ,403724.143100 ,375837.349700 ,396907.643900 ,381672.996200 ,224536.480500 ,45615.085000 ,69607.396400 ,109313.999100 ,16 ,0 ,0 ,0 ,12 ,139 ,0 ,64 ,0 
2020-10-15,11410 ,서대문구,서북권,391910.450700 ,368508.502900 ,19882.762700 ,3519.185100 ,407178.291000 ,379442.785000 ,401424.485800 ,385114.711300 ,228995.198600 ,46537.631800 ,71066.053700 ,111391.513100 ,10 ,0 ,0 ,0 ,12 ,137 ,0 ,42 ,0 
2020-10-14,11410 ,서대문구,서북권,391796.399900 ,368277.833600 ,19874.647500 ,3643.918800 ,407053.601900 ,380160.854200 ,401353.362400 ,384969.998100 ,227896.132300 ,45741.428300 ,71090.110300 ,111064.593700 ,12 ,0 ,0 ,0 ,13 ,164 ,0 ,47 ,0 
